lesson_gap,kg_proximity,difficulty_fit,duration_fit,style_type_fit,prereq_readiness,rule_score,content_score,tag_overlap,tfidf_lesson_sim,graph_score,gnn_style_affinity,kg_resource_centrality,risk_score,engagement_norm,performance_norm,attendance_ratio,gpa_norm,prior_score,time_budget,interaction_density_norm,submission_delay,forum_activity,n_gap_norm,quiz_gap,assessment_gap,resource_appetite,ability,res_duration_norm,res_difficulty,res_is_video,res_is_lab,res_is_pdf,res_prereq_count,res_lesson_size,student_id,resource_id,predicted_relevance
1.0,1.0,0.9059046,0.9565287,0.55,1.0,0.77496,0.51812094,0.36956522,0.46930957,0.7218079,0.5019053,0.71428573,0.55,0.42,0.292,0.832,0.9728507,0.5,0.3,0.1461327,0.2,0.73333335,0.33333334,0.33333334,0.6105263,0.27027026,0.5256526,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST2209,R029,0.86494
1.0,1.0,0.7400058,0.47676063,0.7,1.0,0.70521,0.8728085,0.425,0.8728085,0.70635897,0.72681963,0.64285713,0.55,0.569,0.241,0.264,0.479638,0.5,0.8888889,0.04542686,0.0,0.6,0.33333334,0.33333334,0.76842105,1.0,0.3709584,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST2210,R003,0.83819
1.0,1.0,0.7644799,1.0,0.55,1.0,0.7519,0.32413292,0.20298508,0.33961892,0.7276702,0.745374,1.0,0.55,0.313,0.683,0.592,0.65158373,0.75,0.33333334,0.028504673,0.0,0.0,0.6666667,0.5217391,0.14035088,0.3243243,0.6540647,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST2211,R004,0.82161
1.0,1.0,0.8657153,0.97080505,0.7,1.0,0.92764,0.45832697,0.272,0.45832697,0.7884529,0.9949987,0.5,0.85,0.313,0.66,0.26,0.1719457,0.5,0.35555556,0.071796104,0.0,0.6,0.6666667,0.28985506,0.010526316,0.45945945,0.4608312,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST2212,R028,0.95105
1.0,1.0,0.82975686,0.49842793,0.7,1.0,0.72576,0.8389746,0.37777779,0.8389746,0.68237036,0.9949987,0.5,0.55,0.543,0.443,0.391,0.37556562,0.25,0.85555553,0.098903924,0.4,0.26666668,0.33333334,0.10144927,0.35789475,0.45945945,0.40283364,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST2213,R028,0.85696
1.0,1.0,0.9841557,0.69047856,0.55,1.0,0.62069,0.7143945,0.35789475,0.6171529,0.6662262,0.46932545,0.5,0.2,0.603,0.632,0.983,0.9004525,0.5,0.055555556,0.5862438,1.0,0.53333336,0.33333334,0.11594203,0.84210527,0.8378378,0.7029746,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST2214,R016,0.75303
1.0,1.0,0.6936772,0.48387632,0.85,1.0,0.7178,0.7995513,0.34871796,0.7995513,0.53241897,0.4577813,0.64285713,0.55,0.642,0.328,0.565,0.54751134,0.5,0.87777776,0.061216664,0.2,0.93333334,0.33333334,0.89855075,0.77894735,0.5405405,0.44568193,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST2215,R003,0.74814
1.0,1.0,0.982992,0.84962267,0.85,1.0,0.68155,0.55033356,0.45945945,0.5533286,0.7357431,0.7870934,0.9285714,0.2,0.732,0.79,0.866,0.57918555,0.5,0.45555556,0.15344892,0.0,1.0,0.33333334,0.10144927,0.11578947,0.9189189,0.70485157,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST2216,R012,0.82362
1.0,1.0,0.7142664,0.9565287,0.7,1.0,0.89564,0.86263275,0.37777779,0.86263275,0.4382377,0.72681963,0.64285713,0.85,0.495,0.294,0.279,0.43438914,0.75,0.3,0.22368036,0.0,0.53333336,0.33333334,1.0,0.16842106,0.45945945,0.4124735,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST2217,R003,0.82205
1.0,1.0,0.80318546,0.62246114,0.5,1.0,0.70733,0.29408658,0.25660378,0.44928533,0.80838406,0.646958,0.42857143,0.55,0.557,0.257,0.917,0.42081448,0.5,0.6888889,0.12097028,0.2,0.13333334,0.33333334,0.072463766,0.5964912,0.7027027,0.3599766,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST2218,R027,0.81184
1.0,1.0,0.8576042,0.82481796,0.55,1.0,0.7495,0.827415,0.37777779,0.827415,0.352261,0.2686174,0.5,0.55,0.445,0.571,0.454,0.3484163,0.25,0.47777778,0.13596477,0.8,0.53333336,0.33333334,0.39130434,0.75789475,0.4054054,0.44774872,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST2219,R028,0.85381
1.0,1.0,0.9537464,0.44932896,0.7,1.0,0.74467,0.5589612,0.425,0.56200314,0.6887267,0.69074404,0.9285714,0.55,0.668,0.327,0.531,0.9366516,0.75,0.93333334,0.08781651,0.4,0.6666667,0.33333334,0.11594203,0.33684212,1.0,0.60281676,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST2220,R012,0.75123
1.0,1.0,0.88339394,0.7602758,0.65,1.0,0.89891,0.32364035,0.16721311,0.3978246,0.48673657,0.06247129,0.42857143,0.85,0.319,0.264,0.23,0.81900454,0.75,0.7888889,0.04678731,1.0,0.13333334,0.6666667,0.76811594,0.49473685,0.3243243,0.48934504,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST2221,R017,0.92184
1.0,1.0,0.8935525,0.7602758,1.0,0.0,0.73194,0.3903599,0.20923077,0.3417119,0.684386,0.5102868,0.5,0.55,0.38,0.548,0.543,0.2850679,0.5,0.37777779,0.044523783,1.0,0.73333335,0.6666667,0.6231884,0.1754386,0.7027027,0.44588307,0.4,0.35,1.0,0.0,0.0,0.5,1.0,ST2222,R007,0.82167
1.0,1.0,0.8360187,0.74356705,1.0,1.0,0.79843,0.35770792,0.24727273,0.3693533,0.48173508,0.055173926,1.0,0.55,0.533,0.452,0.954,0.6923077,0.5,0.11111111,0.058132943,0.0,0.8,0.33333334,0.5797101,0.5263158,0.7837838,0.53867954,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST2223,R004,0.85155
1.0,1.0,0.9772944,0.7272256,0.65,1.0,0.77573,0.59346086,0.37777779,0.7136167,0.55988896,0.06247129,0.42857143,0.55,0.52,0.71,0.325,0.47058824,0.75,0.82222223,0.062885344,0.0,0.8666667,0.33333334,0.24637681,0.49473685,0.7297297,0.64079744,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST2224,R017,0.88566
1.0,1.0,0.8214976,0.8559395,0.85,1.0,0.65001,0.53573096,0.37777779,0.5392914,0.9444918,0.7623112,0.71428573,0.2,0.601,0.525,0.961,0.61538464,0.5,0.46666667,0.048776645,0.4,0.53333336,0.33333334,0.79710144,0.6666667,0.5675676,0.5621006,0.4,0.35,0.0,0.0,1.0,0.5,0.3,ST2225,R010,0.80108
1.0,1.0,0.99812484,0.4803053,1.0,0.0,0.85726,0.39750645,0.2,0.3786204,0.5873463,0.0,0.5,0.85,0.279,0.209,0.446,0.20361991,0.75,0.033333335,0.17232773,0.4,0.0,0.6666667,0.7536232,0.2736842,0.5945946,0.27116913,0.4,0.35,1.0,0.0,0.0,0.5,0.3,ST2226,R011,0.96164
1.0,1.0,0.76497537,0.58231676,0.85,1.0,0.60587,0.55933553,0.43589744,0.56305283,0.9248128,0.7623112,0.71428573,0.2,0.734,0.395,0.981,0.959276,0.75,0.98888886,0.026672266,0.0,0.93333334,0.33333334,0.9130435,0.2736842,0.6216216,0.6532656,0.4,0.35,0.0,0.0,1.0,0.5,0.3,ST2227,R010,0.76241
1.0,1.0,0.5875491,0.42662415,0.85,1.0,0.5517,0.6379626,0.6296296,0.6256316,0.65235484,0.34480786,0.42857143,0.2,0.747,0.785,0.619,0.16289593,0.75,0.9444444,0.093369514,0.2,0.6,0.33333334,0.28985506,0.5473684,0.5945946,0.6168563,1.0,0.15,0.0,0.0,1.0,0.0,0.1,ST2228,R001,0.53346
1.0,1.0,0.9510008,0.84962267,1.0,1.0,0.69615,0.54460216,0.45945945,0.5746208,0.63381714,0.3999952,0.9285714,0.2,0.59,0.477,0.965,0.8235294,0.5,0.21111111,0.20166783,0.8,0.8,0.33333334,0.08695652,0.6315789,0.8648649,0.59838843,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST2229,R012,0.83492
1.0,1.0,0.9099821,0.82481796,0.7,1.0,0.78097,0.38949725,0.272,0.45313245,0.9110469,0.7803813,0.42857143,0.55,0.643,0.307,0.535,0.74660635,0.75,0.47777778,0.10811164,0.0,0.26666668,0.33333334,0.4347826,0.7719298,1.0,0.5322291,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST2230,R023,0.87494
1.0,1.0,0.70754933,0.9424624,1.0,1.0,0.79661,0.7916285,0.46896553,0.7916285,0.554669,0.4794069,0.64285713,0.55,0.547,0.547,0.833,0.013574661,0.75,0.37777779,0.08847002,0.0,1.0,0.33333334,0.47826087,0.84210527,0.4864865,0.42330754,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST2231,R003,0.80721
1.0,1.0,0.9838873,0.7112433,0.8,1.0,0.65813,0.2733619,0.28333333,0.41828457,0.7584795,0.84785825,0.42857143,0.2,0.449,0.55,0.57,0.9366516,0.5,0.5888889,0.018331558,0.6,0.8666667,0.6666667,0.44927537,0.5263158,0.2972973,0.6514312,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST2232,R027,0.79177
1.0,1.0,0.95387465,0.5249541,1.0,0.0,0.85377,0.40106124,0.20923077,0.3820063,0.5588884,0.0,0.5,0.85,0.348,0.412,0.348,0.2081448,0.5,0.1,0.24438341,0.2,0.26666668,0.6666667,0.76811594,0.22105263,0.5945946,0.3485893,0.4,0.35,1.0,0.0,0.0,0.5,0.3,ST2233,R011,0.9774
1.0,1.0,0.8461436,0.73807955,0.5,1.0,0.7298,0.5052612,0.24878049,0.6132792,0.78716546,0.7227277,0.42857143,0.55,0.59,0.369,0.982,0.5701358,0.25,0.8111111,0.008884008,0.4,0.46666667,0.33333334,0.9130435,0.77894735,1.0,0.4292639,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST2234,R017,0.86264
1.0,1.0,0.5944032,0.9424624,0.55,1.0,0.71098,0.8149967,0.37777779,0.8149967,0.7700834,0.8049036,0.64285713,0.55,0.358,0.794,0.208,0.280543,0.75,0.2888889,0.18334559,0.4,0.13333334,0.33333334,0.5507246,0.10526316,0.43243244,0.6058013,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST2235,R003,0.75715
1.0,1.0,0.8858816,0.9217498,1.0,1.0,0.82979,0.60812694,0.46363637,0.71691334,0.7505577,0.35903326,0.42857143,0.55,0.739,0.475,0.707,0.4117647,0.5,0.64444447,0.100756064,0.0,0.8,0.33333334,0.04347826,0.3508772,1.0,0.49335742,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST2236,R017,0.94049
1.0,1.0,0.6310495,0.84962267,0.55,1.0,0.70716,0.8619026,0.45333335,0.8619026,0.7709085,0.8049036,0.64285713,0.55,0.642,0.395,0.883,0.7692308,0.5,0.45555556,0.17179461,0.6,0.46666667,0.33333334,0.79710144,0.2736842,1.0,0.54669434,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST2237,R003,0.75212
1.0,1.0,0.90169287,0.7773599,1.0,1.0,0.81562,0.4079765,0.25660378,0.3556073,0.71034944,0.6296382,0.5,0.55,0.525,0.492,0.725,0.561086,0.5,0.14444445,0.26008427,0.6,0.33333334,0.6666667,0.95652175,0.31578946,0.4864865,0.5188595,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST2238,R016,0.89329
1.0,1.0,0.786709,0.9149472,0.7,1.0,0.90514,0.4757079,0.36956522,0.43139172,0.6714648,0.653635,0.71428573,0.85,0.477,0.233,0.607,0.15837105,1.0,0.26666668,0.20685522,0.4,1.0,0.6666667,0.49275362,0.47368422,0.7567568,0.33340165,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST2239,R029,0.94528
1.0,1.0,0.9944925,0.9852944,0.5,1.0,0.78913,0.30494994,0.31627908,0.463952,0.81180483,0.646958,0.42857143,0.55,0.434,0.611,0.278,0.95475113,0.5,0.34444445,0.11634989,0.4,0.73333335,0.33333334,0.1594203,0.23157895,1.0,0.6863024,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST2240,R027,0.88508
1.0,1.0,0.7198765,0.5249541,0.55,1.0,0.68597,0.8116912,0.45945945,0.8116912,0.79940623,0.67154264,0.5,0.55,0.408,0.506,0.334,0.95475113,0.5,0.1,0.18966822,0.6,0.2,0.33333334,0.24637681,0.77894735,0.5405405,0.62883306,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST2241,R031,0.75649
1.0,1.0,0.79915094,0.5367503,1.0,1.0,0.76624,0.35141644,0.22295082,0.3624482,0.50404036,0.055173926,1.0,0.55,0.567,0.399,0.76,0.84162897,0.75,0.8,0.077048376,0.6,0.53333336,0.33333334,0.5362319,0.5473684,0.5675676,0.5981437,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST2242,R004,0.82594
1.0,1.0,0.67869973,0.9149472,1.0,1.0,0.64953,0.31250176,0.17894737,0.33038065,0.34499422,0.055173926,1.0,0.2,0.524,0.782,0.769,0.85067874,0.75,0.26666668,0.19217868,0.6,0.4,0.6666667,0.33333334,0.84210527,0.4864865,0.79241973,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST2243,R004,0.63985
1.0,1.0,0.7912024,0.96364045,0.7,1.0,0.91188,0.48175955,0.23181818,0.49141222,0.73100305,0.77259135,0.35714287,0.85,0.32,0.29,0.524,0.1040724,0.75,0.055555556,0.047043998,0.0,0.26666668,0.6666667,0.5942029,0.47368422,0.3783784,0.28838322,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST2244,R002,0.95302
1.0,1.0,0.59351337,0.97080505,0.7,1.0,0.7352,0.8460028,0.4121212,0.8460028,0.72566205,0.72681963,0.64285713,0.55,0.48,0.451,0.433,0.94570136,0.5,0.31111112,0.13112299,0.8,0.73333335,0.33333334,0.82608694,0.24561404,0.45945945,0.6072365,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST2245,R003,0.75432
1.0,1.0,0.9458654,0.505867,0.7,1.0,0.74988,0.7877717,0.4121212,0.67424506,0.5923168,0.29665312,0.5,0.55,0.463,0.893,0.393,0.26244345,0.25,0.84444445,0.03463341,0.4,0.6666667,0.33333334,0.014492754,0.5263158,0.3243243,0.5901054,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST2246,R016,0.88608
1.0,1.0,0.91885865,0.8309504,1.0,0.0,0.88349,0.5440062,0.23859648,0.5124243,0.4489103,0.0,0.5,0.85,0.526,0.131,0.301,0.800905,0.5,0.7222222,0.08252861,0.0,0.06666667,0.33333334,0.98550725,0.7368421,0.6216216,0.40506667,0.4,0.35,1.0,0.0,0.0,0.5,0.3,ST2247,R011,0.97412
1.0,1.0,0.9289696,0.9852944,0.85,1.0,0.82503,0.38489777,0.25660378,0.45386648,0.72072923,0.64105695,0.42857143,0.55,0.481,0.587,0.444,0.43891403,0.75,0.34444445,0.2071237,0.4,0.8,0.33333334,0.942029,0.7368421,0.43243244,0.56285423,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST2248,R023,0.89201
1.0,1.0,0.87437236,0.6653731,1.0,0.0,0.71672,0.5841084,0.32380953,0.55229753,0.8280526,0.58268344,0.5,0.55,0.551,0.584,0.717,0.12669684,0.75,0.8888889,0.011004935,0.2,0.2,0.33333334,0.92753625,0.5263158,0.6756757,0.47681877,0.4,0.35,1.0,0.0,0.0,0.5,0.3,ST2249,R011,0.83944
1.0,1.0,0.7940201,0.7546649,0.85,1.0,0.63236,0.319576,0.18888889,0.33561775,0.3519246,0.28905326,1.0,0.2,0.482,0.557,0.761,0.760181,0.5,0.54444444,0.01203865,0.0,0.8666667,0.6666667,0.6956522,0.24561404,0.24324325,0.60641915,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST2250,R004,0.70919
1.0,1.0,0.64626807,0.6653731,0.7,1.0,0.7091,0.6475278,0.4047619,0.6475278,0.6276547,0.07427398,0.5,0.55,0.415,0.591,0.217,0.2850679,0.75,0.2777778,0.06407344,0.0,0.46666667,0.6666667,0.6231884,0.21052632,0.7027027,0.51010984,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST2251,R031,0.72066
1.0,1.0,0.59235984,0.99261993,0.7,1.0,0.73759,0.84138566,0.4857143,0.84138566,0.5422838,0.07427398,0.5,0.55,0.582,0.55,0.261,0.11764706,0.5,0.5888889,0.078726694,1.0,0.6666667,0.33333334,0.17391305,0.84210527,0.8378378,0.42316103,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST2252,R031,0.77113
1.0,1.0,0.69313467,0.9081949,0.55,1.0,0.72661,0.465562,0.31875,0.48403716,0.5237333,0.41113195,0.35714287,0.55,0.428,0.545,0.917,0.27149323,0.5,0.011111111,0.07854667,0.8,0.8666667,0.6666667,0.11594203,0.33684212,0.13513513,0.44655702,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST2253,R002,0.70387
1.0,1.0,0.94626385,0.9852944,0.7,1.0,0.80749,0.7389531,0.32380953,0.622814,0.5209013,0.29665312,0.5,0.55,0.542,0.391,0.487,0.84162897,0.75,0.32222223,0.22137497,0.0,0.73333335,0.33333334,0.44927537,0.6315789,0.7027027,0.59074813,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST2254,R016,0.91548
1.0,1.0,0.7387067,0.88168013,1.0,1.0,0.65754,0.5344722,0.41463414,0.5393292,0.87469286,0.5542223,0.71428573,0.2,0.702,0.64,0.906,0.81900454,0.5,0.4888889,0.097483285,1.0,0.6666667,0.33333334,0.08695652,0.80701756,0.9189189,0.6956343,0.4,0.35,0.0,0.0,1.0,0.5,0.3,ST2255,R010,0.80387
1.0,1.0,0.84410965,0.9852944,1.0,1.0,0.82906,0.3184922,0.18630137,0.33331117,0.42833942,0.055173926,1.0,0.55,0.397,0.456,0.602,0.7013575,0.5,0.34444445,0.20560235,0.0,0.6,0.6666667,0.6376812,0.5263158,0.3243243,0.5256296,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST2256,R004,0.85812
1.0,1.0,0.9951303,0.9149472,1.0,1.0,0.71282,0.5099112,0.37777779,0.4651554,0.6861341,0.517528,0.71428573,0.2,0.611,0.659,0.874,0.8642534,0.25,0.26666668,0.2735112,0.0,0.0,0.33333334,0.5072464,0.7894737,1.0,0.66956496,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST2257,R029,0.8273
0.0,0.35,0.98428845,0.89483935,0.8,1.0,0.53488,0.0,0.0,0.011789905,0.46804333,0.5636563,0.42857143,0.2,0.726,0.566,0.836,0.959276,0.5,0.6666667,0.10743913,0.6,0.4,0.0,0.49275362,0.7719298,0.7297297,0.7027606,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST2258,R017,0.53522
1.0,1.0,0.45633483,0.42662415,1.0,1.0,0.54646,0.5525718,0.28333333,0.5636817,0.7413526,0.8731281,0.35714287,0.2,0.555,0.859,0.961,0.95022625,0.5,0.7222222,0.12549827,0.0,0.0,0.33333334,0.2753623,0.86315787,0.45945945,0.8284922,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST2259,R002,0.51613
1.0,1.0,0.94626015,0.9852944,0.55,1.0,0.78649,0.5706517,0.45945945,0.5737573,0.4672392,0.17590761,0.9285714,0.55,0.326,0.56,0.268,0.8959276,0.25,0.32222223,0.074233234,0.0,0.8,0.33333334,0.71014494,0.51578945,0.5945946,0.5907422,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST2260,R012,0.8812
1.0,1.0,0.97679335,0.5780192,0.7,1.0,0.76472,0.54299706,0.272,0.52600086,0.78504145,0.6753603,0.5714286,0.55,0.51,0.714,0.317,0.71493214,0.75,0.74444443,0.11986019,0.6,0.33333334,0.33333334,0.42028984,0.6666667,0.7567568,0.7148495,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST2261,R008,0.86753
1.0,1.0,0.82484555,0.4427213,1.0,1.0,0.7601,0.52099854,0.4047619,0.46804225,0.69821376,0.517528,0.71428573,0.55,0.661,0.215,0.705,0.43891403,0.75,0.9444444,0.02377181,0.0,0.8,0.33333334,0.9710145,0.10526316,0.6486486,0.39491215,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST2262,R029,0.74377
1.0,1.0,0.63584465,1.0,0.7,1.0,0.74717,0.8505643,0.37777779,0.8505643,0.72792614,0.72681963,0.64285713,0.55,0.529,0.328,0.264,0.78280544,0.75,0.33333334,0.2405807,0.6,0.46666667,0.33333334,0.82608694,0.5263158,0.7567568,0.5389602,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST2263,R003,0.76187
1.0,1.0,0.8430542,0.8623034,0.5,1.0,0.74409,0.29403946,0.22666667,0.39991632,0.8204619,0.646958,0.42857143,0.55,0.369,0.233,0.874,0.6334842,0.75,0.22222222,0.04565788,0.0,0.73333335,0.6666667,1.0,1.0,0.4054054,0.42428094,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST2264,R027,0.83801
1.0,1.0,0.9745141,0.7659283,0.85,1.0,0.66981,0.51857346,0.43589744,0.4762282,0.6634112,0.5672174,0.71428573,0.2,0.599,0.697,0.604,0.44343892,0.75,0.53333336,0.06293656,0.4,0.26666668,0.33333334,0.23188406,0.80701756,0.6756757,0.63631314,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST2265,R029,0.81313
1.0,1.0,0.8431005,0.6956122,0.7,1.0,0.89009,0.46911508,0.19615385,0.47851437,0.7265734,0.77259135,0.35714287,0.85,0.431,0.143,0.354,0.15384616,0.5,0.35555556,0.12773585,0.0,0.0,0.6666667,0.98550725,0.10526316,0.27027026,0.20467667,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST2266,R002,0.93563
1.0,1.0,0.86485916,0.97080505,0.55,1.0,0.76847,0.5386214,0.53125,0.48884737,0.7060253,0.5019053,0.71428573,0.55,0.445,0.599,0.813,0.33936653,0.25,0.35555556,0.101498626,0.0,0.6666667,0.33333334,0.6956522,0.21052632,0.5945946,0.45945024,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST2267,R029,0.85673
1.0,1.0,0.905357,0.6411804,0.55,1.0,0.73701,0.46955308,0.3090909,0.42569676,0.6852653,0.5019053,0.71428573,0.55,0.445,0.277,0.867,0.8597285,0.75,0.0,0.517631,0.2,0.33333334,0.6666667,0.92753625,0.6315789,0.4054054,0.52476937,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST2268,R029,0.83229
1.0,1.0,0.7787905,0.54476136,0.7,1.0,0.72113,0.3203141,0.18888889,0.3346375,0.690235,0.6567126,1.0,0.55,0.483,0.615,0.514,0.74208146,0.5,0.7888889,0.040626787,0.2,0.6,0.6666667,0.5797101,0.25263157,0.43243244,0.63098305,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST2269,R004,0.80479
1.0,1.0,0.77230793,0.5134171,0.7,1.0,0.85407,0.75338006,0.32380953,0.6349736,0.48938262,0.29665312,0.5,0.85,0.567,0.163,0.64,0.4117647,0.5,0.8333333,0.06571582,0.0,0.06666667,0.33333334,0.89855075,0.3859649,0.9189189,0.3101741,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST2270,R016,0.92096
1.0,1.0,0.92871535,0.7773599,1.0,1.0,0.82103,0.3440239,0.19710144,0.3552238,0.51988983,0.055173926,1.0,0.55,0.533,0.536,0.652,0.049773756,0.5,0.14444445,0.24562044,0.2,0.13333334,0.33333334,0.98550725,0.7263158,0.8918919,0.38916877,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST2271,R004,0.86806
1.0,1.0,0.69301605,0.7112433,0.85,1.0,0.74495,0.7752479,0.33170733,0.7752479,0.5290197,0.4577813,0.64285713,0.55,0.592,0.5,0.373,0.40271494,0.25,0.07777778,0.5725457,1.0,0.6,0.33333334,0.8115942,0.77894735,0.7567568,0.4467483,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST2272,R003,0.76225
1.0,1.0,0.8611431,0.49842793,0.85,1.0,0.75304,0.36065787,0.272,0.37294906,0.61105233,0.28905326,1.0,0.55,0.561,0.643,0.518,0.21719457,0.5,0.85555553,0.06018822,0.0,0.6666667,0.33333334,0.20289855,0.05263158,0.35135135,0.49815628,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST2273,R004,0.82677
1.0,1.0,0.7042378,0.97080505,0.7,1.0,0.75734,0.8233889,0.38857144,0.8233889,0.7136615,0.72681963,0.64285713,0.55,0.516,0.501,0.411,0.24886878,0.5,0.31111112,0.18802677,1.0,0.4,0.33333334,0.33333334,0.68421054,0.5405405,0.42864865,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST2274,R003,0.77637
0.0,0.35,0.8838279,0.8687145,1.0,1.0,0.56863,0.23088847,0.08095238,0.0852802,0.44895178,0.4331505,0.35714287,0.55,0.674,0.291,0.441,0.6199095,0.75,0.6888889,0.12963352,0.6,0.93333334,0.0,0.92753625,0.69473684,0.9189189,0.490045,0.4,0.6,1.0,0.0,0.0,0.5,0.7,ST2275,R030,0.57501
1.0,1.0,0.89926314,0.5210799,0.7,1.0,0.74238,0.46987036,0.29310346,0.428712,0.7321184,0.653635,0.71428573,0.55,0.574,0.348,0.362,0.77375567,0.5,0.82222223,0.0670932,0.0,0.06666667,0.6666667,0.79710144,0.0,0.6486486,0.51494056,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST2276,R029,0.84233
1.0,1.0,0.8884029,0.6042884,1.0,1.0,0.7922,0.7380772,0.4,0.6275463,0.7008784,0.6296382,0.5,0.55,0.595,0.364,0.665,0.67873305,0.5,0.7111111,0.035992518,0.8,0.33333334,0.33333334,0.884058,0.07368421,1.0,0.49742404,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST2277,R016,0.90582
1.0,1.0,0.9513773,0.87517333,1.0,1.0,0.8373,0.50481486,0.3617021,0.45541817,0.6823434,0.517528,0.71428573,0.55,0.601,0.392,0.871,0.84162897,0.75,0.23333333,0.23238136,0.4,0.13333334,0.33333334,0.028985508,0.84210527,0.7297297,0.5989956,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST2278,R029,0.90416
1.0,1.0,0.94004136,0.6133075,0.7,1.0,0.76161,0.48163316,0.41463414,0.43862382,0.7294055,0.653635,0.71428573,0.55,0.433,0.771,0.519,0.20361991,0.75,0.7,0.066221796,0.0,0.2,0.6666667,0.5362319,0.05263158,0.6756757,0.5807119,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST2279,R029,0.85513
1.0,1.0,0.97949827,0.49842793,0.85,1.0,0.77671,0.4682857,0.3469388,0.42873883,0.6735964,0.5672174,0.71428573,0.55,0.602,0.575,0.534,0.77375567,1.0,0.85555553,0.07261548,0.2,0.33333334,0.6666667,0.68115944,0.49122807,0.5405405,0.7104867,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST2280,R029,0.86135
1.0,1.0,0.75648713,0.65075004,0.85,1.0,0.88839,0.77294546,0.26666668,0.77294546,0.7552098,0.8045957,0.5,0.85,0.602,0.18,0.418,0.40723982,0.25,0.65555555,0.106406,0.0,0.46666667,0.33333334,0.89855075,0.84210527,0.6486486,0.28465664,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST2281,R028,0.95547
1.0,1.0,0.6598551,0.50962806,0.55,1.0,0.67213,0.6417963,0.39534885,0.6417963,0.7959566,0.67154264,0.5,0.55,0.369,0.436,0.377,0.7692308,0.5,0.07777778,0.2765688,0.8,0.73333335,0.6666667,0.46376812,0.05263158,0.5945946,0.5320244,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST2282,R031,0.70221
