student_id,rank,resource_id,resource_title,lesson,type,difficulty,minutes,predicted_relevance,strategy,reason,risk_level,learning_style,lms_url
ST2029,2,R012,Lesson 04 - Requirements Engineering,Requirements Engineering,PDF,Intermediate,45,0.8227,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=347768
ST2029,3,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.8051,Rule-based filter,Targets a lesson flagged as non-engaged; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST2029,4,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.7966,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST2029,5,R009,Scrum Guides (Official),Agile & Scrum,URL,Intermediate,30,0.6509,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; revisit prerequisites first,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=347556
ST2029,6,R015,In Class Activity - Group 02,Requirements Engineering,PDF,Intermediate,30,0.639,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; revisit prerequisites first,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=348331
ST2030,1,R002,Pre-reading Material,General,PDF,Foundational,30,0.5838,Rule-based filter,Targets a lesson flagged as non-engaged; high tf-idf match to the need profile; strong gnn embedding similarity,Low Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=342800
ST2030,2,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.5239,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Low Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST2030,3,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.5135,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST2030,4,R040,Lecture Recording - Cypress,Software Testing,Video,Advanced,60,0.4927,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=363212
ST2030,5,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.4851,Context-aware,Format suits the learning style; fits the available study time; strong gnn embedding similarity,Low Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST2030,6,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.4849,Context-aware,Format suits the learning style; fits the available study time; strong gnn embedding similarity,Low Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST2031,1,R029,Software Testing,Software Testing,PDF,Intermediate,45,0.8816,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=354073
ST2031,2,R033,Testing Lab Sheet,Software Testing,PDF,Intermediate,60,0.6706,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=358769
ST2031,3,R035,Testing Lecture and Lab (Recording),Software Testing,Video,Intermediate,90,0.6355,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=362804
ST2031,4,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.6252,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; revisit prerequisites first,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST2031,5,R034,Sample Project for Testing,Software Testing,PDF,Intermediate,30,0.5567,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=358812
ST2031,6,R039,Cypress Testing Lab Sheet,Software Testing,PDF,Advanced,60,0.5278,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=362996
ST2032,1,R016,Introduction to UI/UX Design,UI/UX Design,PDF,Intermediate,45,0.9552,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; high tf-idf match to the need profile,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=350426
ST2032,2,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.9514,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; high tf-idf match to the need profile,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=351823
ST2032,3,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.5495,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST2032,4,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.5452,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST2032,5,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.5048,Rule-based filter,Difficulty matches current ability; fits the available study time,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST2032,6,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.4938,Rule-based filter,Difficulty matches current ability; fits the available study time,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST2033,1,R029,Software Testing,Software Testing,PDF,Intermediate,45,0.8342,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=354073
ST2033,2,R034,Sample Project for Testing,Software Testing,PDF,Intermediate,30,0.5965,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=358812
ST2033,3,R033,Testing Lab Sheet,Software Testing,PDF,Intermediate,60,0.5836,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; revisit prerequisites first,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=358769
ST2033,4,R039,Cypress Testing Lab Sheet,Software Testing,PDF,Advanced,60,0.55,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; strong gnn embedding similarity; revisit prerequisites first,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=362996
ST2033,5,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.5486,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Low Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST2033,6,R038,Cypress Testing Project,Software Testing,PDF,Advanced,60,0.5423,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; revisit prerequisites first,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=362995
ST2034,1,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.5435,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=351823
ST2034,2,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.5146,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; format suits the learning style,Low Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=354271
ST2034,3,R014,In Class Activity - Group 01,Requirements Engineering,PDF,Intermediate,30,0.5134,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347770
ST2034,4,R015,In Class Activity - Group 02,Requirements Engineering,PDF,Intermediate,30,0.5093,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=348331
ST2034,5,R033,Testing Lab Sheet,Software Testing,PDF,Intermediate,60,0.506,Rule-based filter,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; fits the available study time,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=358769
ST2034,6,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.5056,Rule-based filter,Knowledge-graph neighbour of a weak lesson; fits the available study time; strong gnn embedding similarity,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=346072
ST2035,1,R008,Lesson 03 - Agile Scrum,Agile & Scrum,PDF,Intermediate,45,0.8941,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; high tf-idf match to the need profile,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347831
ST2035,2,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.8855,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; high tf-idf match to the need profile,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347959
ST2035,3,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.8089,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; high tf-idf match to the need profile,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=349961
ST2035,4,R009,Scrum Guides (Official),Agile & Scrum,URL,Intermediate,30,0.6377,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=347556
ST2035,5,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.5446,Context-aware,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=346072
ST2035,6,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.5439,Rule-based filter,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=349960
ST2036,1,R004,Lesson 02 - Software Development Models,Software Development Models,PDF,Beginner,45,0.8348,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=345474
ST2036,2,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.7963,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; fits the available study time; revisit prerequisites first,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST2036,3,R005,How to Install Git?,Software Development Models,URL/Video,Beginner,20,0.7634,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=346074
